产品代码,产品名称,产品英文名称,产品单重,产品尺寸,规格,计划库存,采购在途,退件在途,待上架,可用库存,可售库存,可售库存减去缺货占用库存,待出库,"不良品 ",不良品待出库,预警库存,缺货,缺货天数,缺货订单所占可售库存,默认采购员,销售负责人,开发负责人,pi_id,可售天数,币种(供应商结算),采购计划,仓库,仓库代码,一级品类,二级品类,三级品类,销售状态,仓库产品代码,推荐库位,单价(默认采购价),款式,可售总库存,库龄
AK-TRP5-11,"5% Triple pro-奇异果-心动66-香草","5% Triple pro-Kiwi passions fruit-Love 66-Vanilla",0.122,12.00*4.70*4.70,,0,100,0,0,200,175,175,25,0,0,0,,0,,Sunny,,,5712,37.497,RMB,0,德五仓-欧品居,OPJ-DE,"AK-Triple pro-05",,,在线产品,AK-TRP5-11,OPJ-DE,29.5000,,175,18
AK-TRP5-12,"5% Triple pro-桃子冰-龙果冰-混合水果","5% Triple pro-Peach ice -dragon fruIt ice-mix fruit",0.122,12.00*4.70*4.70,,0,100,0,0,200,158,158,42,0,0,0,,0,,Sunny,,,5713,20.608,RMB,0,德五仓-欧品居,OPJ-DE,"AK-Triple pro-05",,,在线产品,AK-TRP5-12,OPJ-DE,29.5000,,158,18
AK-TRP5-13,"5% Triple pro-桃子果-黑加伦冰-星果香草可乐","5% Triple pro-peach berry -black ice-strawberry vanilla cola",0.122,12.00*4.70*4.70,,0,100,0,0,200,183,183,17,0,0,0,,0,,Sunny,,,5714,36.600,RMB,0,德五仓-欧品居,OPJ-DE,"AK-Triple pro-05",,,在线产品,AK-TRP5-13,OPJ-DE,29.5000,,183,18
AK-TRP5-14,"5% Triple pro-蓝莓酸草莓-草莓芒果-柠檬可乐","5% Triple pro-Bluberry sour rapsberry-strawberry mango -lemon cola",0.122,12.00*4.70*4.70,,0,100,0,0,200,168,168,32,0,0,0,,0,,Sunny,,,5715,31.502,RMB,0,德五仓-欧品居,OPJ-DE,"AK-Triple pro-05",,,在线产品,AK-TRP5-14,OPJ-DE,29.5000,,168,18
AK-TRP5-15,"5% Triple pro-黑加伦冰-粉色柠檬-猕猴桃番石榴","5% Triple pro-blackcurrant ice-pink lemonade-kiwi passion fruit guava",0.122,12.00*4.70*4.70,,0,100,0,0,200,180,180,20,0,0,0,,0,,Sunny,,,5716,38.569,RMB,0,德五仓-欧品居,OPJ-DE,"AK-Triple pro-05",,,在线产品,AK-TRP5-15,OPJ-DE,29.5000,,180,18
KP2-05,"2% King Pro-草莓奇异果","2% King Pro-strawberry kiwi",1.308,9.30*23.10*12.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,5731,0,RMB,0,德五仓-欧品居,OPJ-DE,"King Pro-02",,,在线产品,,,230.0000,,552,0
GA2-07,"2% Galaxy-树莓西瓜","2% Galaxy-raspberry watermelon",1.151,11.90*16.60*11.30,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,5779,0,RMB,0,德五仓-欧品居,OPJ-DE,Galaxy-02,,,在线产品,,,255.0000,,0,0
JNR1802-01,"2% JNR18-蓝莓覆盆子","2% JNR18--Blueberry Raspberry",0.120,5.50*3.30*12.00,,0,50,0,0,49,48,47,1,0,0,0,0,0,1,Sunny,,,5797,25.848,RMB,0,SG德一仓,SG-DE,JNR18-02,,,在线产品,,SG-DE,34.3140,,48,10
JNR1802-02,"2% JNR18--猕猴桃西瓜冰","2% JNR18--Kiwi Watermelon Ice",0.120,5.50*3.30*12.00,,0,50,0,0,55,55,55,0,0,0,0,,0,,Sunny,,,5798,77.031,RMB,0,SG德一仓,SG-DE,JNR18-02,,,在线产品,,SG-DE,34.3140,,64,10
JNR1802-03,"2% JNR18--葡萄冰","2% JNR18--Grape Ice",0.120,5.50*3.30*12.00,,0,50,0,0,43,43,42,0,0,0,0,0,0,1,Sunny,,,5799,16.725,RMB,0,SG德一仓,SG-DE,JNR18-02,,,在线产品,,SG-DE,34.3140,,43,10
JNR1802-04,"2% JNR18--草莓猕猴桃","2% JNR18--Strawberry Kiwi",0.120,5.50*3.30*12.00,,0,50,0,0,39,35,33,4,0,0,0,0,0,2,Sunny,,,5800,13.613,RMB,0,SG德一仓,SG-DE,JNR18-02,,,在线产品,,SG-DE,34.3140,,35,10
JNR1802-05,"2% JNR18--草莓西瓜冰","2% JNR18--Strawberry Watermelon Ice",0.120,5.50*3.30*12.00,,0,30,0,0,26,25,25,1,0,0,0,,0,,Sunny,,,5801,35.014,RMB,0,SG德一仓,SG-DE,JNR18-02,,,在线产品,,SG-DE,34.3140,,25,10
JNR1802-06,"2% JNR18--西瓜冰","2% JNR18--Watermelon Ice",0.120,5.50*3.30*12.00,,0,30,0,0,19,18,17,1,0,0,0,0,0,1,Sunny,,,5802,7.715,RMB,0,SG德一仓,SG-DE,JNR18-02,,,在线产品,,SG-DE,34.3140,,18,10
JNR1802-07,"2% JNR18--草莓冰","2% JNR18--Strawberry Ice",0.120,5.50*3.30*12.00,,0,50,0,0,37,37,36,0,0,0,0,0,0,1,Sunny,,,5803,7.928,RMB,0,SG德一仓,SG-DE,JNR18-02,,,在线产品,,SG-DE,34.3140,,37,10
JNR1802-08,"2% JNR18--混合莓果","2% JNR18--Mixed Berries",0.120,5.50*3.30*12.00,,0,50,0,0,33,31,29,2,0,0,0,0,0,2,Sunny,,,5804,10.333,RMB,0,SG德一仓,SG-DE,JNR18-02,,,在线产品,,SG-DE,34.3140,,60,10
JNR1802-09,"2% JNR18--蜜桃冰","2% JNR18--Peach Ice",0.120,5.50*3.30*12.00,,0,50,0,0,8,4,3,4,0,0,0,0,0,1,Sunny,,,5805,0.596,RMB,0,SG德一仓,SG-DE,JNR18-02,,,在线产品,,SG-DE,34.3140,,4,10
JNR1802-10,"2% JNR18--樱桃莓果","2% JNR18--Cherry Berry",0.120,5.50*3.30*12.00,,0,50,0,0,31,31,27,0,0,0,0,0,0,4,Sunny,,,5806,9.434,RMB,0,SG德一仓,SG-DE,JNR18-02,,,在线产品,,SG-DE,34.3140,,31,10
JNR1802-11,"2% JNR18--草莓香蕉","2% JNR18--Strawberry Banana",0.120,5.50*3.30*12.00,,0,50,0,0,48,47,45,1,0,0,0,0,0,2,Sunny,,,5807,21.932,RMB,0,SG德一仓,SG-DE,JNR18-02,,,在线产品,,SG-DE,34.3140,,47,10
JNR1802-12,"2% JNR18--柠檬青柠","2% JNR18--lemon lime",0.120,5.50*3.30*12.00,,0,50,0,0,35,34,34,1,0,0,0,,0,,Sunny,,,5808,12.748,RMB,0,SG德一仓,SG-DE,JNR18-02,,,在线产品,,SG-DE,34.3140,,34,10
JNR1802-13,"2% JNR18--白桃拉兹","2% JNR18--white peach rzaa",0.120,5.50*3.30*12.00,,0,50,0,0,50,49,48,1,0,0,0,0,0,1,Sunny,,,5809,28.588,RMB,0,SG德一仓,SG-DE,JNR18-02,,,在线产品,,SG-DE,34.3140,,49,10
JNR1802-14,"2% JNR18--蓝色炫冰","2% JNR18--Blue Razz Ice",0.120,5.50*3.30*12.00,,0,50,0,0,41,38,38,3,0,0,0,,0,,Sunny,,,5810,12.090,RMB,0,SG德一仓,SG-DE,JNR18-02,,,在线产品,,SG-DE,34.3140,,38,10
JNR1802-15,"2% JNR18--清凉薄荷","2% JNR18--Cool Mint",0.120,5.50*3.30*12.00,,0,30,0,0,6,6,3,0,0,0,0,0,0,3,Sunny,,,5811,1.556,RMB,0,SG德一仓,SG-DE,JNR18-02,,,在线产品,,SG-DE,34.3140,,18,10
JNR1802-16,"2% JNR18--西瓜泡泡糖","2% JNR18--Watermelon Bubble gum",0.120,5.50*3.30*12.00,,0,30,0,0,24,23,20,1,0,0,0,0,0,3,Sunny,,,5812,13.797,RMB,0,SG德一仓,SG-DE,JNR18-02,,,在线产品,,SG-DE,34.3140,,23,10
JNR1802-17,"2% JNR18--酸苹果冰","2% JNR18--Sour Apple Ice",0.120,5.50*3.30*12.00,,0,30,0,0,22,18,17,4,0,0,0,0,0,1,Sunny,,,5813,9.693,RMB,0,SG德一仓,SG-DE,JNR18-02,,,在线产品,,SG-DE,34.3140,,38,10
JNR1802-18,"2% JNR18--小熊软糖","2% JNR18--Gummy Bear",0.120,5.50*3.30*12.00,,0,30,0,0,26,25,23,1,0,0,0,0,0,2,Sunny,,,5814,25.000,RMB,0,SG德一仓,SG-DE,JNR18-02,,,在线产品,,SG-DE,34.3140,,25,10
JNR1802-19,"2% JNR18--浆果爆裂","2% JNR18--Berry Burst",0.120,5.50*3.30*12.00,,0,30,0,0,23,23,23,0,0,0,0,,0,,Sunny,,,5815,23.000,RMB,0,SG德一仓,SG-DE,JNR18-02,,,在线产品,,SG-DE,34.3140,,23,10
JNR1802-20,"2% JNR18--蓝莓覆盆子樱桃","2% JNR18--Blueberry Raspberry Cherry",0.120,5.50*3.30*12.00,,0,50,0,0,32,28,28,4,0,0,0,,0,,Sunny,,,5816,6.126,RMB,0,SG德一仓,SG-DE,JNR18-02,,,在线产品,,SG-DE,34.3140,,46,10
JNR1802-21,"2% JNR18--蓝莓奇异果","2% JNR18--Blueberry Kiwi",0.120,5.50*3.30*12.00,,0,30,0,0,25,25,25,0,0,0,0,,0,,Sunny,,,5817,35.014,RMB,0,SG德一仓,SG-DE,JNR18-02,,,在线产品,,SG-DE,34.3140,,52,10
JNR1802-22,"2% JNR18--热情果奇异果","2% JNR18--Passion Fruit Kiwi",0.120,5.50*3.30*12.00,,0,30,0,0,9,6,2,3,0,0,0,0,0,4,Sunny,,,5818,1.355,RMB,0,SG德一仓,SG-DE,JNR18-02,,,在线产品,,SG-DE,34.3140,,6,10
JNR1802-23,"2% JNR18--蓝莓樱桃","2% JNR18--Blue Razz Cherry",0.120,5.50*3.30*12.00,,0,50,0,0,45,44,43,1,0,0,0,0,0,1,Sunny,,,5819,33.008,RMB,0,SG德一仓,SG-DE,JNR18-02,,,在线产品,,SG-DE,34.3140,,73,10
JNR1802-24,"2% JNR18--樱桃西瓜冻","2% JNR18--Cherry Watermelon Freeze",0.120,5.50*3.30*12.00,,0,50,0,0,31,31,28,0,0,0,0,0,0,3,Sunny,,,5820,9.863,RMB,0,SG德一仓,SG-DE,JNR18-02,,,在线产品,,SG-DE,34.3140,,31,10
JNR1802-25,"2% JNR18--香蕉冰","2% JNR18--Banana Ice",0.120,5.50*3.30*12.00,,0,50,0,0,46,45,43,1,0,0,0,0,0,2,Sunny,,,5821,45.000,RMB,0,SG德一仓,SG-DE,JNR18-02,,,在线产品,,SG-DE,34.3140,,54,10
JNR1802-28,"2% JNR18--西瓜荔枝","2% JNR18--Watermelon Lychee",0.120,5.50*3.30*12.00,,0,30,0,0,18,17,16,1,0,0,0,0,0,1,Sunny,,,5822,8.500,RMB,0,SG德一仓,SG-DE,JNR18-02,,,在线产品,,SG-DE,34.3140,,26,10
JNR1802-29,"2% JNR18--樱桃可乐","2% JNR18--Cherry cola",0.120,5.50*3.30*12.00,,0,50,0,0,8,5,2,3,0,0,0,0,0,3,Sunny,,,5823,0.625,RMB,0,SG德一仓,SG-DE,JNR18-02,,,在线产品,,SG-DE,34.3140,,5,10
JNR1002-01,"2% JNR10--双苹果","2% JNR10--Two Apple",0.300,8.50*8.50*15.50,,0,0,0,0,4,4,3,0,0,0,0,0,0,1,Sunny,,,5824,5.602,RMB,0,SG德一仓,SG-DE,JNR10-02,,,在线产品,,SG-DE,60.0000,,14,10
JNR1002-03,"2% JNR10--冰爽盛宴","2% JNR10--Lush Ice",0.300,8.50*8.50*15.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,5825,0,RMB,0,SG德一仓,SG-DE,JNR10-02,,,在线产品,,SG-DE,60.0000,,3,0
JNR1002-04,"2% JNR10--葡萄薄荷","2% JNR10--Grape Mint",0.300,8.50*8.50*15.50,,0,0,0,0,12,12,11,0,0,0,0,0,0,1,Sunny,,,5826,83.916,RMB,0,SG德一仓,SG-DE,JNR10-02,,,在线产品,,SG-DE,60.0000,,19,10
JNR1002-06,"2% JNR10--猕猴桃百香果番石榴","2% JNR10--Kiwi Passionfruit Guava",0.300,8.50*8.50*15.50,,0,0,0,0,0,0,0,0,0,0,0,1,3,0,Sunny,,,5827,0,RMB,0,SG德一仓,SG-DE,JNR10-02,,,在线产品,,SG-DE,60.0000,,15,0
JNR1002-07,"2% JNR10--吾爱","2% JNR10--Mi Amor",0.300,8.50*8.50*15.50,,0,0,0,0,13,12,12,1,0,0,0,,0,,Sunny,,,5828,10.499,RMB,0,SG德一仓,SG-DE,JNR10-02,,,在线产品,,SG-DE,60.0000,,25,10
JNR1002-11,"2% JNR10--蓝莓冰","2% JNR10--blueberry on ice",0.300,8.50*8.50*15.50,,0,0,0,0,3,2,2,1,0,0,0,,0,,Sunny,,,5829,6.006,RMB,0,SG德一仓,SG-DE,JNR10-02,,,在线产品,,SG-DE,60.0000,,2,10
JNR1002-12,"2% JNR10--夏威夷","2% JNR10--Hawaii",0.300,8.50*8.50*15.50,,0,0,0,0,19,19,19,0,0,0,0,,0,,Sunny,,,5830,132.867,RMB,0,SG德一仓,SG-DE,JNR10-02,,,在线产品,,SG-DE,60.0000,,19,10
JNR1602-01,"2% JNR16--黑莓红树莓","2% JNR16--Blackberry Red Raspberry",0.120,5.50*3.30*11.00,,0,0,0,0,18,16,15,2,0,0,0,0,0,1,Sunny,,,5831,7.466,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,16,10
JNR1602-02,"2% JNR16--蓝覆盆子冰","2% JNR16--Blue Razz Ice",0.120,5.50*3.30*11.00,,0,0,0,0,10,4,1,6,0,0,0,0,0,3,Sunny,,,5832,0.965,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,22,10
JNR1602-03,"2% JNR16--芒果百香果","2% JNR16--Mango Passion Fruit",0.120,5.50*3.30*11.00,,0,0,0,0,40,21,20,19,0,0,0,0,0,1,Sunny,,,5833,2.333,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,21,10
JNR1602-04,"2% JNR16--草莓猕猴桃","2% JNR16--Strawberry Kiwi",0.120,5.50*3.30*11.00,,0,0,0,0,5,1,1,4,0,0,0,,0,,Sunny,,,5834,0.368,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,1,10
JNR1602-05,"2% JNR16--草莓西瓜冰","2% JNR16--Strawberry Watermelon Ice",0.120,5.50*3.30*11.00,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,5835,0,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,18,0
JNR1602-06,"2% JNR16--白桃拉兹","2% JNR16--White Peach Razz",0.120,5.50*3.30*11.00,,0,0,0,0,13,9,9,4,0,0,0,,0,,Sunny,,,5836,5.399,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,9,10
JNR1602-08,"2% JNR16--樱桃莓果","2% JNR16--Cherry Berry",0.120,5.50*3.30*11.00,,0,0,0,0,0,0,0,0,0,0,0,5,6,0,Sunny,,,5837,0,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,0,0
JNR1602-09,"2% JNR16--草莓冰","2% JNR16--Strawberry Ice",0.120,5.50*3.30*11.00,,0,0,0,0,36,33,33,3,0,0,0,,0,,Sunny,,,5838,8.556,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,56,10
JNR1602-10,"2% JNR16--混合莓果","2% JNR16--Mixed Berries",0.120,5.50*3.30*11.00,,0,0,0,0,46,41,41,5,0,0,0,,0,,Sunny,,,5839,15.107,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,50,10
JNR1602-11,"2% JNR16--可乐冰","2% JNR16--Cola Ice",0.120,5.50*3.30*11.00,,0,0,0,0,32,30,28,2,0,0,0,0,0,2,Sunny,,,5840,4.773,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,30,10
JNR1602-12,"2% JNR16--气泡樱桃可乐","2% JNR16--Fizzy Cherry Cola",0.120,5.50*3.30*11.00,,0,0,0,0,40,39,37,1,0,0,0,0,0,2,Sunny,,,5841,21.002,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,57,10
JNR1602-13,"2% JNR16--心动66","2% JNR16--Love 66",0.120,5.50*3.30*11.00,,0,0,0,0,0,0,0,0,0,0,0,2,3,0,Sunny,,,5842,0,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,15,0
JNR1602-14,"2% JNR16--蓝莓石榴冰","2% JNR16--Blueberry Pomegranate Ice",0.120,5.50*3.30*11.00,,0,0,0,0,25,24,24,1,0,0,0,,0,,Sunny,,,5843,24.000,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,24,10
JNR1602-15,"2% JNR16--热情果奇异果","2% JNR16--Passion Fruit Kiwi",0.120,5.50*3.30*11.00,,0,0,0,0,17,15,13,2,0,0,0,0,0,2,Sunny,,,5844,6.175,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,15,10
JNR1602-16,"2% JNR16--樱花葡萄","2% JNR16--Sakura Grape",0.120,5.50*3.30*11.00,,0,0,0,0,10,9,7,1,0,0,0,0,0,2,Sunny,,,5845,3.858,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,26,10
JNR1602-17,"2% JNR16--西瓜 芒果 水蜜桃","2% JNR16--Watermelon Mango Peach",0.120,5.50*3.30*11.00,,0,0,0,0,22,10,9,12,0,0,0,0,0,1,Sunny,,,5846,2.258,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,29,10
JNR1602-18,"2% JNR16--西瓜冰","2% JNR16--Watermelon Ice",0.120,5.50*3.30*11.00,,0,0,0,0,24,17,17,7,0,0,0,,0,,Sunny,,,5847,6.374,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,17,10
JNR1602-19,"2% JNR16--浆果爆裂","2% JNR16--Berry Burst",0.120,5.50*3.30*11.00,,0,0,0,0,31,24,22,7,0,0,0,0,0,2,Sunny,,,5848,8.000,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,24,10
JNR1602-20,"2% JNR16--草莓泡泡糖","2% JNR16--Hubba Bubba Strawberry",0.120,5.50*3.30*11.00,,0,0,0,0,25,24,23,1,0,0,0,0,0,1,Sunny,,,5849,18.663,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,24,10
JNR1602-21,"2% JNR16--蓝莓覆盆子樱桃","2% JNR16--Blueberry Raspberry Cherry",0.120,5.50*3.30*11.00,,0,0,0,0,48,45,45,3,0,0,0,,0,,Sunny,,,5850,31.491,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,45,10
JNR1602-22,"2% JNR16--西瓜泡泡糖","2% JNR16--Watermelon Bubblegum",0.120,5.50*3.30*11.00,,0,0,0,0,24,22,22,2,0,0,0,,0,,Sunny,,,5851,16.504,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,32,10
JNR1602-23,"2% JNR16--草莓香蕉","2% JNR16--Strawberry Banana",0.120,5.50*3.30*11.00,,0,0,0,0,32,29,27,3,0,0,0,0,0,2,Sunny,,,5852,8.825,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,49,10
JNR1602-24,"2% JNR16--蓝莓奇异果","2% JNR16--Blueberry Kiwi",0.120,5.50*3.30*11.00,,0,0,0,0,21,21,21,0,0,0,0,,0,,Sunny,,,5853,13.367,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,21,10
JNR1602-25,"2% JNR16--蓝莓樱桃","2% JNR16--Blue Razz Cherry",0.120,5.50*3.30*11.00,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,5854,0,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,0,0
JNR1602-27,"2% JNR16--多汁桃子","2% JNR16--Juicy Peaches",0.120,5.50*3.30*11.00,,0,0,0,0,22,20,20,2,0,0,0,,0,,Sunny,,,5855,13.996,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,40,10
JNR1602-28,"2% JNR16--桃子浆果","2% JNR16--Peach Berry",0.120,5.50*3.30*11.00,,0,0,0,0,22,21,18,1,0,0,0,0,0,3,Sunny,,,5856,12.252,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,21,10
JNR1602-29,"2% JNR16--猕猴桃百香果果汁","2% JNR16--Kiwi Passion Fruit Guav",0.120,5.50*3.30*11.00,,0,0,0,0,22,22,21,0,0,0,0,0,0,1,Sunny,,,5857,15.395,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,22,10
JNR1602-31,"2% JNR16--樱桃冰","2% JNR16--Cherry Ice",0.120,5.50*3.30*11.00,,0,0,0,0,64,59,58,5,0,0,0,0,0,1,Sunny,,,5858,25.289,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,59,10
JNR1602-32,"2% JNR16--我的爱","2% JNR16--Mi Amor",0.120,5.50*3.30*11.00,,0,0,0,0,27,23,23,4,0,0,0,,0,,Sunny,,,5859,5.963,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,41,10
JNR1602-33,"2% JNR16--夏桃冰","2% JNR16--Summer Peach Ice",0.120,5.50*3.30*11.00,,0,0,0,0,12,10,4,2,0,0,0,0,0,6,Sunny,,,5860,1.522,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,10,10
JNR1602-34,"2% JNR16--黑龙","2% JNR16--Black Dragon",0.120,5.50*3.30*11.00,,0,0,0,0,32,26,25,6,0,0,0,0,0,1,Sunny,,,5861,7.801,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,26,10
JNR1602-35,"2% JNR16--虎血","2% JNR16--Tiger Blood",0.120,5.50*3.30*11.00,,0,0,0,0,2,2,1,0,0,0,0,0,0,1,Sunny,,,5862,2.999,RMB,0,SG德一仓,SG-DE,JNR16-02,,,在线产品,,SG-DE,33.0000,,2,10
JNRR2802-19,"2% JNR28--草莓猕猴桃","2% JNR28--Starwberry Kiwi",0.135,11.80*5.50*3.40,,0,0,0,0,0,0,0,0,0,0,0,1,5,0,Sunny,,,5863,0,RMB,0,SG德一仓,SG-DE,JNR28-02,,,在线产品,,SG-DE,69.2000,,0,0
JNR2202-04,"2% JNR22--双苹果","2% JNR22--Two Apple",0.140,4.10*4.10*13.00,,0,0,0,0,1,1,0,0,0,0,0,0,0,1,Sunny,,,5864,6.993,RMB,0,SG德一仓,SG-DE,JNR22-02,,,在线产品,,SG-DE,36.0000,,1,10
JNRM4002-01,草莓冰,"Strawberry Ice",0.140,11.50*6.90*3.00,,0,0,0,0,8,6,2,2,0,0,0,0,0,4,Sunny,,,5865,2.250,RMB,0,SG德一仓,SG-DE,JNRM40-02,,,在线产品,,SG-DE,53.5000,,6,10
JNRM4002-02,青苹果冰,"Sour Apple Ice",0.140,11.50*6.90*3.00,,0,0,0,0,8,8,8,0,0,0,0,,0,,Sunny,,,5866,11.994,RMB,0,SG德一仓,SG-DE,JNRM40-02,,,在线产品,,SG-DE,53.5000,,8,10
JNRM4002-03,太棒了,"Fcuking Fab",0.140,11.50*6.90*3.00,,0,0,0,0,9,8,8,1,0,0,0,,0,,Sunny,,,5867,11.994,RMB,0,SG德一仓,SG-DE,JNRM40-02,,,在线产品,,SG-DE,53.5000,,8,10
JNRM4002-04,混合浆果,"Mixed Berry",0.140,11.50*6.90*3.00,,0,0,0,0,10,9,9,1,0,0,0,,0,,Sunny,,,5868,27.027,RMB,0,SG德一仓,SG-DE,JNRM40-02,,,在线产品,,SG-DE,53.5000,,9,10
JNRM4002-05,蓝莓树莓,"Blueberry Raspberry",0.140,11.50*6.90*3.00,,0,0,0,0,9,8,7,1,0,0,0,0,0,1,Sunny,,,5869,8.000,RMB,0,SG德一仓,SG-DE,JNRM40-02,,,在线产品,,SG-DE,53.5000,,8,10
FL162-06,樱桃浆果,"Cherry Berry",1.140,16.50*11.50*11.00,,0,0,0,0,1,1,1,0,0,0,0,,0,,Sunny,,,5870,999,RMB,0,SG德一仓,SG-DE,FL162,,,在线产品,,SG-DE,332.0000,,2,10
FL162-16,草莓香蕉,"strawberry  banana",1.140,16.50*11.50*11.00,,0,0,0,0,1,1,1,0,0,0,0,,0,,Sunny,,,5871,3.003,RMB,0,SG德一仓,SG-DE,FL162,,,在线产品,,SG-DE,332.0000,,7,10
FL162-20,草莓奇异果,"Strawberry Kiwi",1.140,16.50*11.50*11.00,,0,0,0,0,2,2,2,0,0,0,0,,0,,Sunny,,,5872,6.006,RMB,0,SG德一仓,SG-DE,FL162,,,在线产品,,SG-DE,332.0000,,11,10
AK-VS2-01,"2% Super-蓝莓拉兹","2% Super-BLUE RAZZ",0.098,10.50*4.20*4.20,,0,0,0,0,10,10,10,0,0,0,0,,0,,Sunny,,,5873,999,RMB,0,SG德一仓,SG-DE,AK-Super-02,,,在线产品,,SG-DE,20.5000,,16,10
AK-VS2-02,"2% Super-蓝莓冰","2% Super-BLUEBERRY ICE",0.098,10.50*4.20*4.20,,0,0,0,0,10,10,10,0,0,0,0,,0,,Sunny,,,5874,999,RMB,0,SG德一仓,SG-DE,AK-Super-02,,,在线产品,,SG-DE,20.5000,,65,10
AK-VS2-04,"2% Super-西瓜冰","2% Super-watermelon ice",0.098,10.50*4.20*4.20,,0,0,0,0,10,10,10,0,0,0,0,,0,,Sunny,,,5875,999,RMB,0,SG德一仓,SG-DE,AK-Super-02,,,在线产品,,SG-DE,20.5000,,63,10
AK-VS2-05,"2% Super-草莓奇异果","2% Super-strawberry kiwi",0.098,10.50*4.20*4.20,,0,0,0,0,10,10,10,0,0,0,0,,0,,Sunny,,,5876,999,RMB,0,SG德一仓,SG-DE,AK-Super-02,,,在线产品,,SG-DE,20.5000,,21,10
AK-VS2-06,"2% Super-混合莓果","2% Super-MIXED BERRY",0.098,10.50*4.20*4.20,,0,0,0,0,10,10,10,0,0,0,0,,0,,Sunny,,,5877,999,RMB,0,SG德一仓,SG-DE,AK-Super-02,,,在线产品,,SG-DE,20.5000,,19,10
AK-VS2-09,"2% Super-柠檬青柠","2% Super-lemon lime",0.098,10.50*4.20*4.20,,0,0,0,0,10,10,10,0,0,0,0,,0,,Sunny,,,5878,999,RMB,0,SG德一仓,SG-DE,AK-Super-02,,,在线产品,,SG-DE,20.5000,,66,10
AK-VS2-12,"2% Super-草莓香蕉","2% Super-Strawberry banana",0.098,10.50*4.20*4.20,,0,0,0,0,10,10,10,0,0,0,0,,0,,Sunny,,,5879,999,RMB,0,SG德一仓,SG-DE,AK-Super-02,,,在线产品,,SG-DE,20.5000,,25,10
AK-VS2-13,"2% Super-树莓西瓜","2% Super-Raspberry Watermelon",0.098,10.50*4.20*4.20,,0,0,0,0,10,10,10,0,0,0,0,,0,,Sunny,,,5880,999,RMB,0,SG德一仓,SG-DE,AK-Super-02,,,在线产品,,SG-DE,20.5000,,20,10
